beta,fval,gamma,n,phim,s1,t0,ti,tr
1.45,444.94131797135105,0.25,2701743.0,0.04822148401487096,0.005,22.000036823076584,4.5,3.25
1.45,421.0098776366795,0.25,2701743.0,0.029240379241546655,0.0075,23.99993454818001,4.5,3.25
1.45,404.57456886038494,0.25,2701743.0,0.02291352467053725,0.01,24.946296705839444,4.5,3.25
1.45,643.5646974107151,0.25,2701743.0,0.03991038911199582,0.005,22.067346931621557,4.5,3.5
1.45,609.7961599882552,0.25,2701743.0,0.02408051821104777,0.0075,24.000019487629036,4.5,3.5
1.45,586.0918324649512,0.25,2701743.0,0.018843452030245726,0.01,24.999984178684556,4.5,3.5
1.45,141.99144412380582,0.25,2701743.0,0.07953486591422218,0.005,23.67482188823981,4.75,2.5
1.45,140.6847831804245,0.25,2701743.0,0.05065907544449027,0.0075,25.629263146462815,4.75,2.5
1.45,139.92806792369836,0.25,2701743.0,0.040507884047683865,0.01,26.598016982553084,4.75,2.5
1.45,194.29023727638562,0.25,2701743.0,0.0759666476435111,0.005,22.85999901559915,4.75,2.75
1.45,188.42516322147483,0.25,2701743.0,0.047562295787037814,0.0075,24.798378845027752,4.75,2.75
1.45,184.51518414755913,0.25,2701743.0,0.03773105279169194,0.01,25.755801810736514,4.75,2.75
1.45,302.6459713278271,0.25,2701743.0,0.05982385351363454,0.005,22.999970281823117,4.75,3.0
1.45,289.26795517450796,0.25,2701743.0,0.037028021389569774,0.0075,24.96794221049301,4.75,3.0
1.45,280.18220669528995,0.25,2701743.0,0.029253097212615785,0.01,25.9031407780297,4.75,3.0
1.45,462.76171907440545,0.25,2701743.0,0.048278658950672716,0.005,23.02489746202953,4.75,3.25
1.45,439.7260939982945,0.25,2701743.0,0.02964346905564436,0.0075,24.999982826417416,4.75,3.25
1.45,423.9799327671031,0.25,2701743.0,0.02335032601899386,0.01,25.999953047198353,4.75,3.25
1.45,657.4116700202501,0.25,2701743.0,0.03970058797736939,0.005,23.082806796311903,4.75,3.5
1.45,625.2906570408187,0.25,2701743.0,0.024244572656659,0.0075,25.00001270852215,4.75,3.5
1.45,602.8292218091676,0.25,2701743.0,0.019077878781173545,0.01,25.99998929168093,4.75,3.5
1.45,149.0292321767065,0.25,2701743.0,0.0824263174416072,0.005,24.73525304856811,5.0,2.5
1.45,147.24180978531962,0.25,2701743.0,0.05311921063574919,0.0075,26.690557206601127,5.0,2.5
1.45,146.1345196117788,0.25,2701743.0,0.042717587802397206,0.01,27.660112292465655,5.0,2.5
1.45,208.43417711839885,0.25,2701743.0,0.0773358145423736,0.005,23.925920427528432,5.0,2.75
1.45,202.4368428852966,0.25,2701743.0,0.04899659281621051,0.0075,25.865463840743857,5.0,2.75
1.45,198.43057349009734,0.25,2701743.0,0.039093241820830835,0.01,26.823916701104316,5.0,2.75
1.45,320.60579112864065,0.25,2701743.0,0.06030794946103192,0.005,24.00003692904999,5.0,3.0
1.45,307.41176666236294,0.25,2701743.0,0.03775666354636144,0.0075,25.999973057600762,5.0,3.0
1.45,298.58448236421225,0.25,2701743.0,0.02998986904601704,0.01,26.970401554337407,5.0,3.0
1.45,480.2784704940081,0.25,2701743.0,0.048256388635601284,0.005,24.046472669433054,5.0,3.25
1.45,458.14440195871344,0.25,2701743.0,0.02998027457261905,0.0075,25.99999430740751,5.0,3.25
1.45,443.03880704215186,0.25,2701743.0,0.023743879258738027,0.01,27.000014534568614,5.0,3.25
1.45,670.7797964198053,0.25,2701743.0,0.03944196548474325,0.005,24.094654110254755,5.0,3.5
1.45,640.1752014691007,0.25,2701743.0,0.024369469870391604,0.0075,26.00003081577571,5.0,3.5
1.45,618.8628388306392,0.25,2701743.0,0.019271618206035415,0.01,27.00001645666926,5.0,3.5
1.45,158.29242779999853,0.25,2701743.0,0.08511074505485755,0.005,25.792097830379177,5.25,2.5
1.45,156.15217855850577,0.25,2701743.0,0.05545876079736698,0.0075,27.748345921332405,5.25,2.5
1.45,154.79148001566546,0.25,2701743.0,0.04484070655319078,0.01,28.718730511021143,5.25,2.5
1.45,223.68235436000313,0.25,2701743.0,0.07852733649161572,0.005,24.98781732965621,5.25,2.75
1.45,217.63672456632813,0.25,2701743.0,0.05031182691695722,0.0075,26.928426553276203,5.25,2.75
1.45,213.59920930435462,0.25,2701743.0,0.04036173373252003,0.01,27.887960626299858,5.25,2.75
1.45,338.844052201631,0.25,2701743.0,0.06066732797393516,0.005,25.000046908787617,5.25,3.0
1.45,325.88928584948866,0.25,2701743.0,0.03840991393446308,0.0075,26.99998193217102,5.25,3.0
1.45,317.2451258811067,0.25,2701743.0,0.03066884669553172,0.01,27.999974719427346,5.25,3.0
1.45,497.46322822039554,0.25,2701743.0,0.048165424505277984,0.005,25.0646031107402,5.25,3.25
1.45,488.0036953616194,0.25,2701743.0,0.0381270017214838,0.0075,26.02300512032929,5.25,3.25
1.45,461.74201765967376,0.25,2701743.0,0.02408980921633436,0.01,27.99997950711437,5.25,3.25
1.45,683.6989884406373,0.25,2701743.0,0.03914257384519937,0.005,25.102881475137934,5.25,3.5
1.45,670.7692133073596,0.25,2701743.0,0.030878837470976837,0.0075,26.052762283373173,5.25,3.5
1.45,634.2392515296547,0.25,2701743.0,0.01943602212464908,0.01,28.000008643221893,5.25,3.5
1.45,169.4579253334214,0.25,2701743.0,0.08759812451531725,0.005,26.84511544295317,5.5,2.5
1.45,167.06490174129246,0.25,2701743.0,0.05767944342963591,0.0075,28.802251077667385,5.5,2.5
1.45,165.5257441087961,0.25,2701743.0,0.04687537611540665,0.01,29.773453168663153,5.5,2.5
1.45,239.8615963786204,0.25,2701743.0,0.07957704199009442,0.005,26.000033940781137,5.5,2.75
1.45,233.7883304719355,0.25,2701743.0,0.0515155792320834,0.0075,27.987008215691066,5.5,2.75
1.45,229.7672293551269,0.25,2701743.0,0.04154090458902825,0.01,28.94750308003755,5.5,2.75
1.45,357.2157132133175,0.25,2701743.0,0.0609201610992439,0.005,26.019311370108177,5.5,3.0
1.45,344.56146473807735,0.25,2701743.0,0.03899145341218503,0.0075,27.999997989083944,5.5,3.0
1.45,336.1276847926908,0.25,2701743.0,0.0312838594340231,0.01,29.000018060861084,5.5,3.0
1.45,514.2981536115578,0.25,2701743.0,0.04801704206041754,0.005,26.07922268955661,5.5,3.25
1.45,505.20762632218657,0.25,2701743.0,0.03821139326667963,0.0075,27.03828309879664,5.5,3.25
1.45,480.05063883037315,0.25,2701743.0,0.024390235008016792,0.01,28.99999920418766,5.5,3.25
1.45,696.1974560641373,0.25,2701743.0,0.03881046079051136,0.005,26.107596751773507,5.5,3.5
1.45,683.8059656945386,0.25,2701743.0,0.030778006661582168,0.0075,27.05819970067089,5.5,3.5
1.45,649.0042602490586,0.25,2701743.0,0.019563588697089695,0.01,28.9999987035438,5.5,3.5
1.45,309.0974114479016,0.3,2701743.0,0.05342310585985785,0.005,24.520671181111275,4.5,2.5
1.45,302.1873961882655,0.3,2701743.0,0.04256567898523052,0.0075,25.477430933847817,4.5,2.5
1.45,283.5216852714821,0.3,2701743.0,0.027232552000102085,0.01,27.358222743242848,4.5,2.5
1.45,520.2655397066798,0.3,2701743.0,0.04591291777616785,0.005,24.00000302001887,4.5,2.75
1.45,494.68212541762574,0.3,2701743.0,0.02883999089179818,0.0075,25.926606410493623,4.5,2.75
1.45,477.16457243896707,0.3,2701743.0,0.022998323805399117,0.01,26.83496727184597,4.5,2.75
1.45,772.9813886299829,0.3,2701743.0,0.03217367399648137,0.005,24.270024359087817,4.5,3.0
1.45,731.9299034974155,0.3,2701743.0,0.020174173278518552,0.0075,26.117273912612397,4.5,3.0
1.45,703.3409462025231,0.3,2701743.0,0.016119722059114293,0.01,27.011148559129012,4.5,3.0
1.45,1036.0987981687067,0.3,2701743.0,0.023049330663285926,0.005,24.664367578888026,4.5,3.25
1.45,982.5227130187885,0.3,2701743.0,0.014478245755130344,0.0075,26.463776555213556,4.5,3.25
1.45,944.6403184319379,0.3,2701743.0,0.011620493664211896,0.01,27.322007623104355,4.5,3.25
1.45,1280.9692899742547,0.3,2701743.0,0.016941822774426532,0.005,25.120890993776275,4.5,3.5
1.45,1219.2428126247642,0.3,2701743.0,0.010657133817092282,0.0075,27.000027648480476,4.5,3.5
1.45,1175.3371515644508,0.3,2701743.0,0.008594316183810742,0.01,27.86746306994038,4.5,3.5
1.45,330.1948757566971,0.3,2701743.0,0.0555660893170794,0.005,25.55839239467872,4.75,2.5
1.45,315.6736608036952,0.3,2701743.0,0.03576244494799968,0.0075,27.46663826584893,4.75,2.5
1.45,306.0037693112064,0.3,2701743.0,0.028797758529778384,0.01,28.40464124161029,4.75,2.5
1.45,539.7064897998888,0.3,2701743.0,0.047104358607422854,0.005,25.000004278544637,4.75,2.75
1.45,515.9949773398935,0.3,2701743.0,0.02991234790881136,0.0075,26.971468858529263,4.75,2.75
1.45,499.8785247949389,0.3,2701743.0,0.0239720802879963,0.01,27.884893692626232,4.75,2.75
1.45,786.0026241764368,0.3,2701743.0,0.03285981330221857,0.005,25.268437684936472,4.75,3.0
1.45,748.2071232184107,0.3,2701743.0,0.02081354302311722,0.0075,27.123885110330022,4.75,3.0
1.45,722.0178224201062,0.3,2701743.0,0.016700863459974326,0.01,28.02393950013138,4.75,3.0
1.45,1040.4271367980602,0.3,2701743.0,0.023493496126939614,0.005,25.64771316177508,4.75,3.25
1.45,990.9300265839889,0.3,2701743.0,0.014892696995615975,0.0075,27.4578940566982,4.75,3.25
1.45,956.1560396063105,0.3,2701743.0,0.011994435658614685,0.01,28.32450901520962,4.75,3.25
1.45,1277.29033572356,0.3,2701743.0,0.017273377105192673,0.005,26.05625397566166,4.75,3.5
1.45,1219.8085918236382,0.3,2701743.0,0.01094452990246099,0.0075,27.999981057371947,4.75,3.5
1.45,1179.2040827874678,0.3,2701743.0,0.008857552958693508,0.01,28.8401033044193,4.75,3.5
1.45,351.4171130203431,0.3,2701743.0,0.05759866743609159,0.005,26.590439774371045,5.0,2.5
1.45,337.7369984040019,0.3,2701743.0,0.03747019113407247,0.0075,28.503373904457703,5.0,2.5
1.45,328.63633854626806,0.3,2701743.0,0.030324424252221545,0.01,29.44483356839459,5.0,2.5
1.45,558.5521921366769,0.3,2701743.0,0.048223553188925516,0.005,26.000000775327962,5.0,2.75
1.45,536.5153904241253,0.3,2701743.0,0.03093728859556963,0.0075,27.99998681016279,5.0,2.75
1.45,521.6636793332816,0.3,2701743.0,0.024908200763141618,0.01,28.926924717983155,5.0,2.75
1.45,798.3690844253891,0.3,2701743.0,0.03348916958123507,0.005,26.261722531921038,5.0,3.0
1.45,763.4488670336643,0.3,2701743.0,0.021418922225880953,0.0075,28.124501628176837,5.0,3.0
1.45,739.3780355070478,0.3,2701743.0,0.01725782938199121,0.01,29.030234926013232,5.0,3.0
1.45,1044.4829576073623,0.3,2701743.0,0.02389635182143969,0.005,26.625519623503152,5.0,3.25
1.45,998.5692195590447,0.3,2701743.0,0.01528311036369238,0.0075,28.445544196278902,5.0,3.25
1.45,966.5167171526818,0.3,2701743.0,0.012351462010218844,0.01,29.319824563252595,5.0,3.25
1.45,1273.7132376526597,0.3,2701743.0,0.017567512886365492,0.005,27.00008813054685,5.0,3.5
1.45,1220.0272372809604,0.3,2701743.0,0.011218744931406552,0.0075,28.972248666600983,5.0,3.5
1.45,1182.3080091840284,0.3,2701743.0,0.00910792123693308,0.01,29.805882695458997,5.0,3.5
1.45,372.63234365828015,0.3,2701743.0,0.05952648523032696,0.005,27.616649907266485,5.25,2.5
1.45,359.77493640587545,0.3,2701743.0,0.039121249962139865,0.0075,29.534008491493573,5.25,2.5
1.45,351.2397980457238,0.3,2701743.0,0.03181216562012863,0.01,30.47859885310047,5.25,2.5
1.45,576.81500129646,0.3,2701743.0,0.04926028983798621,0.005,26.999986998424077,5.25,2.75
1.45,556.3077858901343,0.3,2701743.0,0.03191512356623481,0.0075,28.99997940182317,5.25,2.75
1.45,542.5796242725488,0.3,2701743.0,0.025807958496243018,0.01,29.961163883960957,5.25,2.75
1.45,810.1536129953744,0.3,2701743.0,0.03406543622265601,0.005,27.250028849275736,5.25,3.0
1.45,777.7835351667744,0.3,2701743.0,0.021991944954057815,0.0075,29.1195024218542,5.25,3.0
1.45,755.5888665683917,0.3,2701743.0,0.017790968615271702,0.01,30.030384882552454,5.25,3.0
1.45,1048.3193198754732,0.3,2701743.0,0.02426025183075905,0.005,27.598514339739687,5.25,3.25
1.45,1029.3514799602126,0.3,2701743.0,0.019430036689612833,0.0075,28.52250221319352,5.25,3.25
1.45,975.9145631028618,0.3,2701743.0,0.01269172594406456,0.01,30.308564341538176,5.25,3.25
1.45,1270.2944193296953,0.3,2701743.0,0.017808359059804497,0.005,28.00002085843796,5.25,3.5
1.45,1248.0095206973554,0.3,2701743.0,0.014237179590847238,0.0075,28.999986269084683,5.25,3.5
1.45,1184.8076333404308,0.3,2701743.0,0.00934532510000281,0.01,30.76584825085062,5.25,3.5
1.45,393.739374065414,0.3,2701743.0,0.06135533001721502,0.005,28.63718029167069,5.5,2.5
1.45,381.6719903154398,0.3,2701743.0,0.040716019749249675,0.0075,30.558481055666697,5.5,2.5
1.45,373.6843902195025,0.3,2701743.0,0.03326097070826194,0.01,31.506121776696247,5.5,2.5
1.45,594.5130170814991,0.3,2701743.0,0.05021600245959118,0.005,28.000010939550517,5.5,2.75
1.45,575.4102114347957,0.3,2701743.0,0.03284912694661775,0.0075,29.999992517107714,5.5,2.75
1.45,562.6847305343301,0.3,2701743.0,0.026672012484959734,0.01,30.987831647286203,5.5,2.75
1.45,821.4180253493035,0.3,2701743.0,0.03459285113844223,0.005,28.233522105950204,5.5,3.0
1.45,791.3193202148339,0.3,2701743.0,0.022533814984529017,0.0075,30.10925496741305,5.5,3.0
1.45,770.7918680894943,0.3,2701743.0,0.018301065602656236,0.01,31.024745255675242,5.5,3.0
1.45,1051.9783664575527,0.3,2701743.0,0.024588204284370675,0.005,28.566895786733745,5.5,3.25
1.45,1034.213699401625,0.3,2701743.0,0.019779730498845897,0.0075,29.494365003397462,5.5,3.25
1.45,984.5051446036438,0.3,2701743.0,0.013015566006347673,0.01,31.291278206168748,5.5,3.25
1.45,1267.0704429989266,0.3,2701743.0,0.018019706118421484,0.005,28.999991657664985,5.5,3.5
1.45,1246.075388203027,0.3,2701743.0,0.014471175948101324,0.0075,29.98472829887548,5.5,3.5
1.45,1186.8287861781594,0.3,2701743.0,0.009569961122417772,0.01,31.7206171268169,5.5,3.5
1.5,696.8361272893042,0.1,2701743.0,0.10660686390006185,0.005,19.329193101343144,4.5,2.5
1.5,697.7127579199872,0.1,2701743.0,0.08362093191178241,0.0075,20.326515617778693,4.5,2.5
1.5,698.8271004904328,0.1,2701743.0,0.06561705880442667,0.01,21.323172243301126,4.5,2.5
1.5,636.5613133844117,0.1,2701743.0,0.12258462899000369,0.005,17.56715790571357,4.5,2.75
1.5,638.5855599897917,0.1,2701743.0,0.07391541376153168,0.0075,19.561469270606516,4.5,2.75
1.5,640.0460564377847,0.1,2701743.0,0.05743534658748044,0.01,20.557255706439882,4.5,2.75
1.5,578.145373676473,0.1,2701743.0,0.1172668369577509,0.005,16.799255304638535,4.5,3.0
1.5,580.5582331968227,0.1,2701743.0,0.06948645568612764,0.0075,18.79239251273223,4.5,3.0
1.5,582.3205958465445,0.1,2701743.0,0.05353078657991192,0.01,19.78739937376728,4.5,3.0
1.5,514.1682004606513,0.1,2701743.0,0.11814581735265442,0.005,16.367142920421504,4.5,3.25
1.5,517.0945483023062,0.1,2701743.0,0.06892687339804929,0.0075,18.359719263640997,4.5,3.25
1.5,519.2570848581819,0.1,2701743.0,0.052691594804650466,0.01,19.354144377468963,4.5,3.25
1.5,452.53252365247795,0.1,2701743.0,0.12395920261240939,0.005,15.600577706450185,4.5,3.5
1.5,455.53608724981433,0.1,2701743.0,0.07133147447983976,0.0075,17.592168466219334,4.5,3.5
1.5,457.77950010199385,0.1,2701743.0,0.05415769858239727,0.01,18.58587974720203,4.5,3.5
1.5,653.1130916613023,0.1,2701743.0,0.11184407835814311,0.005,20.327110710367144,4.75,2.5
1.5,653.9352944156943,0.1,2701743.0,0.08831170654823883,0.0075,21.32442993862889,4.75,2.5
1.5,656.2844646804615,0.1,2701743.0,0.05512390796685155,0.01,23.31659471204719,4.75,2.5
1.5,594.4584425697919,0.1,2701743.0,0.1260524912604008,0.005,18.58552604585941,4.75,2.75
1.5,596.3691491435588,0.1,2701743.0,0.07703866293165185,0.0075,20.579567213660166,4.75,2.75
1.5,597.7350839058928,0.1,2701743.0,0.06026462627859665,0.01,21.575227414665385,4.75,2.75
1.5,538.2343563383124,0.1,2701743.0,0.11896952285279275,0.005,18.156659304193656,4.75,3.0
1.5,540.5429464684321,0.1,2701743.0,0.07147033109474556,0.0075,19.829176851022545,4.75,3.0
1.5,542.1972466065487,0.1,2701743.0,0.05543505113030149,0.01,20.823952979174564,4.75,3.0
1.5,476.4009290350779,0.1,2701743.0,0.11830303394119746,0.005,17.39817146207548,4.75,3.25
1.5,479.181098170559,0.1,2701743.0,0.0699839353259975,0.0075,19.390233107185843,4.75,3.25
1.5,481.2163410704607,0.1,2701743.0,0.05387063032200609,0.01,20.384481513190742,4.75,3.25
1.5,418.1931995117048,0.1,2701743.0,0.12249301125634149,0.005,16.64908332470337,4.75,3.5
1.5,421.0547110714281,0.1,2701743.0,0.07148270192773139,0.0075,18.64004970950827,4.75,3.5
1.5,423.17184497287525,0.1,2701743.0,0.054653765951642286,0.01,19.633389343503776,4.75,3.5
1.5,612.1877785284883,0.1,2701743.0,0.11680014685360195,0.005,21.32413500641408,5.0,2.5
1.5,612.9604105936578,0.1,2701743.0,0.09279956375053813,0.0075,22.321286533974487,5.0,2.5
1.5,615.1477612009377,0.1,2701743.0,0.05864534079182897,0.01,24.31338470665359,5.0,2.5
1.5,555.0655690911269,0.1,2701743.0,0.12914690869540169,0.005,19.603729849296805,5.0,2.75
1.5,556.8711951201478,0.1,2701743.0,0.07993989495381756,0.0075,21.597528786421208,5.0,2.75
1.5,558.150823813608,0.1,2701743.0,0.06293052169850638,0.01,22.593052386872884,5.0,2.75
1.5,500.22630812116415,0.1,2701743.0,0.12036955330680578,0.005,19.170062448009887,5.0,3.0
1.5,503.1565699988562,0.1,2701743.0,0.07323026754425274,0.0075,20.8663287074054,5.0,3.0
1.5,504.3213411273195,0.1,2701743.0,0.05717246537621353,0.01,22.1577576946633,5.0,3.0
1.5,441.37412040717084,0.1,2701743.0,0.11816123438565398,0.005,18.42980025468116,5.0,3.25
1.5,444.01357367494757,0.1,2701743.0,0.07082069763183496,0.0075,20.42136820720988,5.0,3.25
1.5,445.92871570286655,0.1,2701743.0,0.054871348094888805,0.01,21.4153341089511,5.0,3.25
1.5,386.50902658726903,0.1,2701743.0,0.12080574184453104,0.005,17.698560383938513,5.0,3.5
1.5,389.23149566405084,0.1,2701743.0,0.0714370291536374,0.0075,19.68887857499295,5.0,3.5
1.5,391.22785355625365,0.1,2701743.0,0.05498086899693098,0.01,20.681726401689197,5.0,3.5
1.5,574.0657576678457,0.1,2701743.0,0.12146108598344497,0.005,22.32012603993473,5.25,2.5
1.5,575.7008537464558,0.1,2701743.0,0.07760671081734707,0.0075,24.31362903578661,5.25,2.5
1.5,576.8336457046211,0.1,2701743.0,0.062067767116050214,0.01,25.309110307586288,5.25,2.5
1.5,518.389491437641,0.1,2701743.0,0.13188610759645944,0.005,20.62160123029686,5.25,2.75
1.5,520.0972558428853,0.1,2701743.0,0.08262078363747792,0.0075,22.615098857784517,5.25,2.75
1.5,521.297604052497,0.1,2701743.0,0.06543055576910461,0.01,23.610525448780194,5.25,2.75
1.5,465.00511399901325,0.1,2701743.0,0.12144849368479023,0.005,20.183562412341615,5.25,3.0
1.5,467.26121039078083,0.1,2701743.0,0.0748049942265579,0.0075,22.176014317183053,5.25,3.0
1.5,468.8664984226497,0.1,2701743.0,0.058747252490073995,0.01,23.170647906924486,5.25,3.0
1.5,409.0630329643872,0.1,2701743.0,0.1177530884703839,0.005,19.461911605267826,5.25,3.25
1.5,410.1601184754807,0.1,2701743.0,0.09170880416634691,0.0075,20.45795775791337,5.25,3.25
1.5,413.36784453832945,0.1,2701743.0,0.05570464655144988,0.01,22.446511017576054,5.25,3.25
1.5,357.43941267201757,0.1,2701743.0,0.11893667250929366,0.005,18.748791761843506,5.25,3.5
1.5,360.02553432388913,0.1,2701743.0,0.07121658373407092,0.0075,20.73844682361399,5.25,3.5
1.5,361.90601929156094,0.1,2701743.0,0.05515441622587647,0.01,21.73090334322375,5.25,3.5
1.5,538.7362765390033,0.1,2701743.0,0.1258290532310288,0.005,23.31490738195737,5.5,2.5
1.5,540.2723075711322,0.1,2701743.0,0.08129451489719,0.0075,25.308299643005128,5.5,2.5
1.5,541.3283972598769,0.1,2701743.0,0.06537673738806178,0.01,26.30376738112495,5.5,2.5
1.5,484.42156902732927,0.1,2701743.0,0.1342832699652486,0.005,21.639008617517458,5.5,2.75
1.5,486.0377137185245,0.1,2701743.0,0.085082913171803,0.0075,23.63224792259681,5.5,2.75
1.5,487.1648311433998,0.1,2701743.0,0.06776141607793887,0.01,24.627477115049118,5.5,2.75
1.5,432.5445083690805,0.1,2701743.0,0.12222768909827766,0.005,21.19694392334236,5.5,3.0
1.5,434.67799968398685,0.1,2701743.0,0.07615857981461002,0.0075,23.189054951356542,5.5,3.0
1.5,436.1841132914745,0.1,2701743.0,0.060155606201604477,0.01,24.183466058023747,5.5,3.0
1.5,379.42949130240805,0.1,2701743.0,0.11711085616261005,0.005,20.494264122969728,5.5,3.25
1.5,380.47213095504446,0.1,2701743.0,0.09174426565087657,0.0075,21.490151665767304,5.5,3.25
1.5,383.49439258975514,0.1,2701743.0,0.05638055173068032,0.01,23.478154643061533,5.5,3.25
1.5,330.9321296387569,0.1,2701743.0,0.1169174959346562,0.005,19.799754747548178,5.5,3.5
1.5,332.00579473473397,0.1,2701743.0,0.09098868628147702,0.0075,20.794831521527065,5.5,3.5
1.5,335.1535705926607,0.1,2701743.0,0.05519083893113669,0.01,22.78065866401561,5.5,3.5
1.5,449.24643724486566,0.15,2701743.0,0.10091184381368994,0.005,19.674654586674116,4.5,2.5
1.5,450.8401835910663,0.15,2701743.0,0.07918020637905016,0.0075,20.66986883158786,4.5,2.5
1.5,452.86637398105654,0.15,2701743.0,0.06215978971024004,0.01,21.663761134461716,4.5,2.5
1.5,369.85610269091444,0.15,2701743.0,0.11384110019284213,0.005,18.300733604138706,4.5,2.75
1.5,373.59599710607347,0.15,2701743.0,0.06870540398948957,0.0075,20.289697556234003,4.5,2.75
1.5,376.2995565612651,0.15,2701743.0,0.053421963702920676,0.01,21.281852630681854,4.5,2.75
1.5,297.33818011542263,0.15,2701743.0,0.10654612165517455,0.005,17.670477244221615,4.5,3.0
1.5,301.3286153328426,0.15,2701743.0,0.06322475702087943,0.0075,19.65529643148977,4.5,3.0
1.5,304.25800426424,0.15,2701743.0,0.048757549369297784,0.01,20.64427324723997,4.5,3.0
1.5,234.44004759953967,0.15,2701743.0,0.10424800725846668,0.005,17.301509141459256,4.5,3.25
1.5,238.4726113189194,0.15,2701743.0,0.06094453227777229,0.0075,19.283609264401495,4.5,3.25
1.5,241.48484138789564,0.15,2701743.0,0.04665924543595759,0.01,20.27055626871161,4.5,3.25
1.5,185.74248712162083,0.15,2701743.0,0.10569322177489228,0.005,16.725521975979376,4.5,3.5
1.5,188.80306805269552,0.15,2701743.0,0.0609904375608575,0.0075,18.702103203875197,4.5,3.5
1.5,191.1425383801535,0.15,2701743.0,0.04640169789393514,0.01,19.6849673685181,4.5,3.5
1.5,412.63920863339547,0.15,2701743.0,0.10546029038868493,0.005,20.70248683399133,4.75,2.5
1.5,414.080841776852,0.15,2701743.0,0.08329806623088934,0.0075,21.697591051094804,4.75,2.5
1.5,418.2021627903913,0.15,2701743.0,0.0520442354385187,0.01,23.683636445371015,4.75,2.5
1.5,337.2291201304241,0.15,2701743.0,0.1165564139499477,0.005,19.329333527033565,4.75,2.75
1.5,340.59902857905365,0.15,2701743.0,0.07129967549276131,0.0075,21.317907732817144,4.75,2.75
1.5,343.01388015008814,0.15,2701743.0,0.05581235599933567,0.01,22.30981574131242,4.75,2.75
1.5,270.41703678192874,0.15,2701743.0,0.10755325192414321,0.005,18.727062893867434,4.75,3.0
1.5,273.98216817481955,0.15,2701743.0,0.06470410230119686,0.0075,20.711153498017527,4.75,3.0
1.5,276.5771528949239,0.15,2701743.0,0.050238654796751325,0.01,21.699716275625008,4.75,3.0
1.5,213.12821439463082,0.15,2701743.0,0.10381097390076782,0.005,18.354236807718763,4.75,3.25
1.5,216.65410790655986,0.15,2701743.0,0.06153955921014498,0.0075,20.335354310980463,4.75,3.25
1.5,219.26770780780467,0.15,2701743.0,0.04744141366700228,0.01,21.321772128482564,4.75,3.25
1.5,171.47287954538342,0.15,2701743.0,0.10382249172753365,0.005,17.806005473194134,4.75,3.5
1.5,174.0387585918227,0.15,2701743.0,0.060758708594124945,0.0075,19.781410730028597,4.75,3.5
1.5,175.9902611562816,0.15,2701743.0,0.046550271906177054,0.01,20.76336430667701,4.75,3.5
1.5,379.58841707329015,0.15,2701743.0,0.10970585828473992,0.005,21.72992787868725,5.0,2.5
1.5,380.89281093711764,0.15,2701743.0,0.08719295638755153,0.0075,22.724962497432486,5.0,2.5
1.5,384.5888720742881,0.15,2701743.0,0.055155233869124715,0.01,24.710835925207213,5.0,2.5
1.5,308.2039070241284,0.15,2701743.0,0.11890293138679867,0.005,20.358041310269694,5.0,2.75
1.5,311.23513002915763,0.15,2701743.0,0.07366655116825252,0.0075,22.346280658208904,5.0,2.75
1.5,313.3894237124272,0.15,2701743.0,0.05803062208250242,0.01,23.33790089133285,5.0,2.75
1.5,246.86073915925846,0.15,2701743.0,0.10824973144228531,0.005,19.78405703326571,5.0,3.0
1.5,250.0352615662302,0.15,2701743.0,0.06596886826267978,0.0075,21.767531498340613,5.0,3.0
1.5,252.3276315872959,0.15,2701743.0,0.05155131469282857,0.01,22.755689235257098,5.0,3.0
1.5,195.1538533703894,0.15,2701743.0,0.1031257638367679,0.005,19.407745398196255,5.0,3.25
1.5,198.21170474188798,0.15,2701743.0,0.06194028440928755,0.0075,21.387975733200612,5.0,3.25
1.5,200.46282286912628,0.15,2701743.0,0.04806338771547898,0.01,22.373840393081785,5.0,3.25
1.5,160.03109426748713,0.15,2701743.0,0.1018077063150834,0.005,18.887330130457876,5.0,3.5
1.5,162.1400899363988,0.15,2701743.0,0.06037533279894147,0.0075,20.86134165325962,5.0,3.5
1.5,163.73914667147358,0.15,2701743.0,0.04656316360415369,0.01,21.84248696476945,5.0,3.5
1.5,350.0158758520063,0.15,2701743.0,0.11365115402056322,0.005,22.756866455866508,5.25,2.5
1.5,352.6707150061328,0.15,2701743.0,0.07267032551464411,0.0075,24.745310414778217,5.25,2.5
1.5,354.5121479969622,0.15,2701743.0,0.0581500856330158,0.01,25.737379703720542,5.25,2.5
1.5,282.6570720632383,0.15,2701743.0,0.1209038593824952,0.005,21.38666017875984,5.25,2.75
1.5,285.37775169667606,0.15,2701743.0,0.07581097786647528,0.0075,23.374516998572126,5.25,2.75
1.5,287.29634505196606,0.15,2701743.0,0.060077474049608115,0.01,24.365927224295937,5.25,2.75
1.5,226.51750591103334,0.15,2701743.0,0.1086612380004294,0.005,20.841359138379403,5.25,3.0
1.5,229.33312403460675,0.15,2701743.0,0.06703306108563828,0.0075,22.824065667101387,5.25,3.0
1.5,231.35131014038535,0.15,2701743.0,0.052701558605605436,0.01,23.81189279742052,5.25,3.0
1.5,180.3043119619954,0.15,2701743.0,0.1022293316605514,0.005,20.46171504964319,5.25,3.25
1.5,181.44846492347,0.15,2701743.0,0.07969267721737296,0.0075,21.452666676632248,5.25,3.25
